d1,d2,d3,d4,d5,a5
-1.455,-0.075,-4.15625,-3.51,0.163125,40.303125
1.015,0.075,-4.15625,-3.51,0.163125,40.303125
-1.015,0.075,-4.15625,-3.51,0.163125,40.303125
0.495,-2.9725,-1.46875,3.51,0.163125,40.303125
-0.495,-2.9725,-1.46875,3.51,0.163125,40.303125
-0.87,2.9725,-1.46875,3.51,0.163125,40.303125
0.87,2.9725,-1.46875,3.51,0.163125,40.303125
0.105,3.26,1.46875,3.51,0.163125,40.303125
-0.105,3.26,1.46875,3.51,0.163125,40.303125
0.465,-3.26,1.46875,3.51,0.163125,40.303125
-0.465,-3.26,1.46875,3.51,0.163125,40.303125
1.62,0.8875,0.035,-1.8325,-0.163125,40.303125
-1.62,0.8875,0.035,-1.8325,-0.163125,40.303125
0.155,-0.8875,0.035,-1.8325,-0.163125,40.303125
-0.155,-0.8875,0.035,-1.8325,-0.163125,40.303125
-0.555,-2.3175,-0.035,-1.8325,-0.163125,40.303125
0.555,-2.3175,-0.035,-1.8325,-0.163125,40.303125
-1.93,2.3175,-0.035,-1.8325,-0.163125,40.303125
1.93,2.3175,-0.035,-1.8325,-0.163125,40.303125
-1.76,1.05,0.9575,1.8325,-0.163125,40.303125
1.76,1.05,0.9575,1.8325,-0.163125,40.303125
-0.28,-1.05,0.9575,1.8325,-0.163125,40.303125
0.28,-1.05,0.9575,1.8325,-0.163125,40.303125
-0.12,0.565,-0.9575,1.8325,-0.163125,40.303125
0.12,0.565,-0.9575,1.8325,-0.163125,40.303125
-0.35,-0.565,-0.9575,1.8325,-0.163125,40.303125
0.35,-0.565,-0.9575,1.8325,-0.163125,40.303125
-0.415,0.44,2.0275,-0.361875,-3.7065625,42.3559375
0.415,0.44,2.0275,-0.361875,-3.7065625,42.3559375
0.295,-0.44,2.0275,-0.361875,-3.7065625,42.3559375
-0.295,-0.44,2.0275,-0.361875,-3.7065625,42.3559375
0.805,0.505,-2.0275,-0.361875,-3.7065625,42.3559375
-0.805,0.505,-2.0275,-0.361875,-3.7065625,42.3559375
-1.775,-0.505,-2.0275,-0.361875,-3.7065625,42.3559375
1.775,-0.505,-2.0275,-0.361875,-3.7065625,42.3559375
0.165,-2.31,-1.91625,0.361875,-3.7065625,42.3559375
-0.165,-2.31,-1.91625,0.361875,-3.7065625,42.3559375
0.075,2.31,-1.91625,0.361875,-3.7065625,42.3559375
-0.075,2.31,-1.91625,0.361875,-3.7065625,42.3559375
-0.815,-2.5925,1.91625,0.361875,-3.7065625,42.3559375
0.815,-2.5925,1.91625,0.361875,-3.7065625,42.3559375
-1.7,2.5925,1.91625,0.361875,-3.7065625,42.3559375
1.7,2.5925,1.91625,0.361875,-3.7065625,42.3559375
2.295,-0.525,-1.245,-1.8275,3.7065625,42.3559375
-2.295,-0.525,-1.245,-1.8275,3.7065625,42.3559375
-1.865,0.525,-1.245,-1.8275,3.7065625,42.3559375
1.865,0.525,-1.245,-1.8275,3.7065625,42.3559375
-0.95,-0.91,1.245,-1.8275,3.7065625,42.3559375
0.95,-0.91,1.245,-1.8275,3.7065625,42.3559375
0.68,0.91,1.245,-1.8275,3.7065625,42.3559375
-0.68,0.91,1.245,-1.8275,3.7065625,42.3559375
-2.345,-1.0575,-2.1475,1.8275,3.7065625,42.3559375
2.345,-1.0575,-2.1475,1.8275,3.7065625,42.3559375
-0.55,1.0575,-2.1475,1.8275,3.7065625,42.3559375
0.55,1.0575,-2.1475,1.8275,3.7065625,42.3559375
0.505,-1.3825,2.1475,1.8275,3.7065625,42.3559375
-0.505,-1.3825,2.1475,1.8275,3.7065625,42.3559375
0.19,1.3825,2.1475,1.8275,3.7065625,42.3559375
-0.19,1.3825,2.1475,1.8275,3.7065625,42.3559375
-0.16,0.04,1.8025,0.35375,0.285,50.86875
0.16,0.04,1.8025,0.35375,0.285,50.86875
-1.06,-0.04,1.8025,0.35375,0.285,50.86875
1.06,-0.04,1.8025,0.35375,0.285,50.86875
1.975,0.69,-1.8025,0.35375,0.285,50.86875
-1.975,0.69,-1.8025,0.35375,0.285,50.86875
0.635,-0.69,-1.8025,0.35375,0.285,50.86875
-0.635,-0.69,-1.8025,0.35375,0.285,50.86875
0.065,1.2375,0.5275,-0.35375,0.285,50.86875
-0.065,1.2375,0.5275,-0.35375,0.285,50.86875
0.95,-1.2375,0.5275,-0.35375,0.285,50.86875
-0.95,-1.2375,0.5275,-0.35375,0.285,50.86875
-1.42,0.5375,-0.5275,-0.35375,0.285,50.86875
1.42,0.5375,-0.5275,-0.35375,0.285,50.86875
0.325,-0.5375,-0.5275,-0.35375,0.285,50.86875
-0.325,-0.5375,-0.5275,-0.35375,0.285,50.86875
-0.355,0.76,0.18,-1.90875,-0.285,50.86875
0.355,0.76,0.18,-1.90875,-0.285,50.86875
2.225,-0.76,0.18,-1.90875,-0.285,50.86875
-2.225,-0.76,0.18,-1.90875,-0.285,50.86875
-0.35,-1.355,-0.18,-1.90875,-0.285,50.86875
0.35,-1.355,-0.18,-1.90875,-0.285,50.86875
-0.96,1.355,-0.18,-1.90875,-0.285,50.86875
0.96,1.355,-0.18,-1.90875,-0.285,50.86875
0.11,-0.5125,-1.96,1.90875,-0.285,50.86875
-0.11,-0.5125,-1.96,1.90875,-0.285,50.86875
-0.065,0.5125,-1.96,1.90875,-0.285,50.86875
0.065,0.5125,-1.96,1.90875,-0.285,50.86875
-0.635,-0.6275,1.96,1.90875,-0.285,50.86875
0.635,-0.6275,1.96,1.90875,-0.285,50.86875
-1.25,0.6275,1.96,1.90875,-0.285,50.86875
1.25,0.6275,1.96,1.90875,-0.285,50.86875
-0.96,-0.505,0.07875,-2.196875,-4.7121875,64.9953125
0.96,-0.505,0.07875,-2.196875,-4.7121875,64.9953125
-0.18,0.505,0.07875,-2.196875,-4.7121875,64.9953125
0.18,0.505,0.07875,-2.196875,-4.7121875,64.9953125
-0.29,0.3125,-0.07875,-2.196875,-4.7121875,64.9953125
0.29,0.3125,-0.07875,-2.196875,-4.7121875,64.9953125
-1.345,-0.3125,-0.07875,-2.196875,-4.7121875,64.9953125
1.345,-0.3125,-0.07875,-2.196875,-4.7121875,64.9953125
-0.97,-0.135,-1.845,2.196875,-4.7121875,64.9953125
0.97,-0.135,-1.845,2.196875,-4.7121875,64.9953125
-0.29,0.135,-1.845,2.196875,-4.7121875,64.9953125
0.29,0.135,-1.845,2.196875,-4.7121875,64.9953125
-0.5,-1.375,1.845,2.196875,-4.7121875,64.9953125
0.5,-1.375,1.845,2.196875,-4.7121875,64.9953125
-0.62,1.375,1.845,2.196875,-4.7121875,64.9953125
0.62,1.375,1.845,2.196875,-4.7121875,64.9953125
-0.2,0.57,-0.785,-0.9425,4.7121875,64.9953125
0.2,0.57,-0.785,-0.9425,4.7121875,64.9953125
-1.36,-0.57,-0.785,-0.9425,4.7121875,64.9953125
1.36,-0.57,-0.785,-0.9425,4.7121875,64.9953125
0.05,-1.08,0.785,-0.9425,4.7121875,64.9953125
-0.05,-1.08,0.785,-0.9425,4.7121875,64.9953125
-0.61,1.08,0.785,-0.9425,4.7121875,64.9953125
0.61,1.08,0.785,-0.9425,4.7121875,64.9953125
0.235,0.91,0.905,0.9425,4.7121875,64.9953125
-0.235,0.91,0.905,0.9425,4.7121875,64.9953125
-0.145,-0.91,0.905,0.9425,4.7121875,64.9953125
0.145,-0.91,0.905,0.9425,4.7121875,64.9953125
-0.19,1.485,-0.905,0.9425,4.7121875,64.9953125
0.19,1.485,-0.905,0.9425,4.7121875,64.9953125
1.39,-1.485,-0.905,0.9425,4.7121875,64.9953125
-1.39,-1.485,-0.905,0.9425,4.7121875,64.9953125
0.315,-0.5675,-0.2175,4.128125,-0.95375,66.075625
-0.315,-0.5675,-0.2175,4.128125,-0.95375,66.075625
0.21,0.5675,-0.2175,4.128125,-0.95375,66.075625
-0.21,0.5675,-0.2175,4.128125,-0.95375,66.075625
0.795,1.3275,0.2175,4.128125,-0.95375,66.075625
-0.795,1.3275,0.2175,4.128125,-0.95375,66.075625
1.14,-1.3275,0.2175,4.128125,-0.95375,66.075625
-1.14,-1.3275,0.2175,4.128125,-0.95375,66.075625
0.67,1.5775,0.80875,-4.128125,-0.95375,66.075625
-0.67,1.5775,0.80875,-4.128125,-0.95375,66.075625
-0.075,-1.5775,0.80875,-4.128125,-0.95375,66.075625
0.075,-1.5775,0.80875,-4.128125,-0.95375,66.075625
0.035,-0.41,-0.80875,-4.128125,-0.95375,66.075625
-0.035,-0.41,-0.80875,-4.128125,-0.95375,66.075625
-1.155,0.41,-0.80875,-4.128125,-0.95375,66.075625
1.155,0.41,-0.80875,-4.128125,-0.95375,66.075625
-0.765,-0.8375,-1.32,-2.086875,0.95375,66.075625
0.765,-0.8375,-1.32,-2.086875,0.95375,66.075625
-0.35,0.8375,-1.32,-2.086875,0.95375,66.075625
0.35,0.8375,-1.32,-2.086875,0.95375,66.075625
-0.905,-1.1475,1.32,-2.086875,0.95375,66.075625
0.905,-1.1475,1.32,-2.086875,0.95375,66.075625
-0.92,1.1475,1.32,-2.086875,0.95375,66.075625
0.92,1.1475,1.32,-2.086875,0.95375,66.075625
2.22,-1.5425,-2.49375,2.086875,0.95375,66.075625
-2.22,-1.5425,-2.49375,2.086875,0.95375,66.075625
-1.045,1.5425,-2.49375,2.086875,0.95375,66.075625
1.045,1.5425,-2.49375,2.086875,0.95375,66.075625
-0.03,-0.24,2.49375,2.086875,0.95375,66.075625
0.03,-0.24,2.49375,2.086875,0.95375,66.075625
-0.05,0.24,2.49375,2.086875,0.95375,66.075625
0.05,0.24,2.49375,2.086875,0.95375,66.075625
-0.03,0.47,0.87125,-1.545625,0.398125,70.60625
0.03,0.47,0.87125,-1.545625,0.398125,70.60625
-0.39,-0.47,0.87125,-1.545625,0.398125,70.60625
0.39,-0.47,0.87125,-1.545625,0.398125,70.60625
1.715,0.7075,-0.87125,-1.545625,0.398125,70.60625
-1.715,0.7075,-0.87125,-1.545625,0.398125,70.60625
-1.22,-0.7075,-0.87125,-1.545625,0.398125,70.60625
1.22,-0.7075,-0.87125,-1.545625,0.398125,70.60625
-0.025,-0.6375,0.4025,1.545625,0.398125,70.60625
0.025,-0.6375,0.4025,1.545625,0.398125,70.60625
-0.2,0.6375,0.4025,1.545625,0.398125,70.60625
0.2,0.6375,0.4025,1.545625,0.398125,70.60625
0.1,-0.7075,-0.4025,1.545625,0.398125,70.60625
-0.1,-0.7075,-0.4025,1.545625,0.398125,70.60625
-0.185,0.7075,-0.4025,1.545625,0.398125,70.60625
0.185,0.7075,-0.4025,1.545625,0.398125,70.60625
0.625,0.4275,-1.07625,-0.654375,-0.398125,70.60625
-0.625,0.4275,-1.07625,-0.654375,-0.398125,70.60625
0.1,-0.4275,-1.07625,-0.654375,-0.398125,70.60625
-0.1,-0.4275,-1.07625,-0.654375,-0.398125,70.60625
-1.68,-1.07,1.07625,-0.654375,-0.398125,70.60625
1.68,-1.07,1.07625,-0.654375,-0.398125,70.60625
-0.34,1.07,1.07625,-0.654375,-0.398125,70.60625
0.34,1.07,1.07625,-0.654375,-0.398125,70.60625
0.25,-1.335,-0.5175,0.654375,-0.398125,70.60625
-0.25,-1.335,-0.5175,0.654375,-0.398125,70.60625
-0.8,1.335,-0.5175,0.654375,-0.398125,70.60625
0.8,1.335,-0.5175,0.654375,-0.398125,70.60625
0.31,0.9,0.5175,0.654375,-0.398125,70.60625
-0.31,0.9,0.5175,0.654375,-0.398125,70.60625
-1.01,-0.9,0.5175,0.654375,-0.398125,70.60625
1.01,-0.9,0.5175,0.654375,-0.398125,70.60625
1.41,0.4525,-1.265,-2.09625,-4.494375,74.603125
-1.41,0.4525,-1.265,-2.09625,-4.494375,74.603125
-0.565,-0.4525,-1.265,-2.09625,-4.494375,74.603125
0.565,-0.4525,-1.265,-2.09625,-4.494375,74.603125
-1.81,-0.8775,1.265,-2.09625,-4.494375,74.603125
1.81,-0.8775,1.265,-2.09625,-4.494375,74.603125
0.405,0.8775,1.265,-2.09625,-4.494375,74.603125
-0.405,0.8775,1.265,-2.09625,-4.494375,74.603125
-0.315,0.065,-1.485,2.09625,-4.494375,74.603125
0.315,0.065,-1.485,2.09625,-4.494375,74.603125
-0.915,-0.065,-1.485,2.09625,-4.494375,74.603125
0.915,-0.065,-1.485,2.09625,-4.494375,74.603125
-0.44,-1,1.485,2.09625,-4.494375,74.603125
0.44,-1,1.485,2.09625,-4.494375,74.603125
-0.5,1,1.485,2.09625,-4.494375,74.603125
0.5,1,1.485,2.09625,-4.494375,74.603125
-0.555,-0.4125,-0.74,0.18,4.494375,74.603125
0.555,-0.4125,-0.74,0.18,4.494375,74.603125
0.43,0.4125,-0.74,0.18,4.494375,74.603125
-0.43,0.4125,-0.74,0.18,4.494375,74.603125
0.075,0.8375,0.74,0.18,4.494375,74.603125
-0.075,0.8375,0.74,0.18,4.494375,74.603125
0.55,-0.8375,0.74,0.18,4.494375,74.603125
-0.55,-0.8375,0.74,0.18,4.494375,74.603125
1.025,-0.0825,-0.45,-0.18,4.494375,74.603125
-1.025,-0.0825,-0.45,-0.18,4.494375,74.603125
1.51,0.0825,-0.45,-0.18,4.494375,74.603125
-1.51,0.0825,-0.45,-0.18,4.494375,74.603125
-0.695,-0.8225,0.45,-0.18,4.494375,74.603125
0.695,-0.8225,0.45,-0.18,4.494375,74.603125
0.45,0.8225,0.45,-0.18,4.494375,74.603125
-0.45,0.8225,0.45,-0.18,4.494375,74.603125
-0.98,-0.3875,0.5425,0.636875,2.3553125,75.2728125
0.98,-0.3875,0.5425,0.636875,2.3553125,75.2728125
-0.115,0.3875,0.5425,0.636875,2.3553125,75.2728125
0.115,0.3875,0.5425,0.636875,2.3553125,75.2728125
0.17,-1.2125,-0.5425,0.636875,2.3553125,75.2728125
-0.17,-1.2125,-0.5425,0.636875,2.3553125,75.2728125
-0.165,1.2125,-0.5425,0.636875,2.3553125,75.2728125
0.165,1.2125,-0.5425,0.636875,2.3553125,75.2728125
0.98,0.96,0.63875,-0.636875,2.3553125,75.2728125
-0.98,0.96,0.63875,-0.636875,2.3553125,75.2728125
0.07,-0.96,0.63875,-0.636875,2.3553125,75.2728125
-0.07,-0.96,0.63875,-0.636875,2.3553125,75.2728125
-0.725,-0.5875,-0.63875,-0.636875,2.3553125,75.2728125
0.725,-0.5875,-0.63875,-0.636875,2.3553125,75.2728125
-0.45,0.5875,-0.63875,-0.636875,2.3553125,75.2728125
0.45,0.5875,-0.63875,-0.636875,2.3553125,75.2728125
0.845,0.7325,2.35375,1.45125,-2.3553125,75.2728125
-0.845,0.7325,2.35375,1.45125,-2.3553125,75.2728125
0.29,-0.7325,2.35375,1.45125,-2.3553125,75.2728125
-0.29,-0.7325,2.35375,1.45125,-2.3553125,75.2728125
0.55,1.315,-2.35375,1.45125,-2.3553125,75.2728125
-0.55,1.315,-2.35375,1.45125,-2.3553125,75.2728125
0.22,-1.315,-2.35375,1.45125,-2.3553125,75.2728125
-0.22,-1.315,-2.35375,1.45125,-2.3553125,75.2728125
0.075,-0.5375,-1.25375,-1.45125,-2.3553125,75.2728125
-0.075,-0.5375,-1.25375,-1.45125,-2.3553125,75.2728125
-1.90E-15,0.5375,-1.25375,-1.45125,-2.3553125,75.2728125
1.90E-15,0.5375,-1.25375,-1.45125,-2.3553125,75.2728125
-0.16,0.07,1.25375,-1.45125,-2.3553125,75.2728125
0.16,0.07,1.25375,-1.45125,-2.3553125,75.2728125
-0.63,-0.07,1.25375,-1.45125,-2.3553125,75.2728125
0.63,-0.07,1.25375,-1.45125,-2.3553125,75.2728125
-1.02,-1.2625,-1.53,-1.06,2.6703125,77.3721875
1.02,-1.2625,-1.53,-1.06,2.6703125,77.3721875
-0.065,1.2625,-1.53,-1.06,2.6703125,77.3721875
0.065,1.2625,-1.53,-1.06,2.6703125,77.3721875
-0.03,-1.2025,1.53,-1.06,2.6703125,77.3721875
0.03,-1.2025,1.53,-1.06,2.6703125,77.3721875
-0.125,1.2025,1.53,-1.06,2.6703125,77.3721875
0.125,1.2025,1.53,-1.06,2.6703125,77.3721875
0.275,0.185,1.6375,1.06,2.6703125,77.3721875
-0.275,0.185,1.6375,1.06,2.6703125,77.3721875
0.285,-0.185,1.6375,1.06,2.6703125,77.3721875
-0.285,-0.185,1.6375,1.06,2.6703125,77.3721875
0.495,0.75,-1.6375,1.06,2.6703125,77.3721875
-0.495,0.75,-1.6375,1.06,2.6703125,77.3721875
0.665,-0.75,-1.6375,1.06,2.6703125,77.3721875
-0.665,-0.75,-1.6375,1.06,2.6703125,77.3721875
1.01,1.6275,1.085,0.655625,-2.6703125,77.3721875
-1.01,1.6275,1.085,0.655625,-2.6703125,77.3721875
0.815,-1.6275,1.085,0.655625,-2.6703125,77.3721875
-0.815,-1.6275,1.085,0.655625,-2.6703125,77.3721875
0.12,0.5375,-1.085,0.655625,-2.6703125,77.3721875
-0.12,0.5375,-1.085,0.655625,-2.6703125,77.3721875
-0.145,-0.5375,-1.085,0.655625,-2.6703125,77.3721875
0.145,-0.5375,-1.085,0.655625,-2.6703125,77.3721875
-0.975,-1.6975,1.41625,-0.655625,-2.6703125,77.3721875
0.975,-1.6975,1.41625,-0.655625,-2.6703125,77.3721875
0.2,1.6975,1.41625,-0.655625,-2.6703125,77.3721875
-0.2,1.6975,1.41625,-0.655625,-2.6703125,77.3721875
0.535,-0.225,-1.41625,-0.655625,-2.6703125,77.3721875
-0.535,-0.225,-1.41625,-0.655625,-2.6703125,77.3721875
-1.005,0.225,-1.41625,-0.655625,-2.6703125,77.3721875
1.005,0.225,-1.41625,-0.655625,-2.6703125,77.3721875
-0.335,-0.39,-1.90625,-1.169375,-1.495625,79.79625
0.335,-0.39,-1.90625,-1.169375,-1.495625,79.79625
-1.455,0.39,-1.90625,-1.169375,-1.495625,79.79625
1.455,0.39,-1.90625,-1.169375,-1.495625,79.79625
-0.78,-0.8675,1.90625,-1.169375,-1.495625,79.79625
0.78,-0.8675,1.90625,-1.169375,-1.495625,79.79625
-0.085,0.8675,1.90625,-1.169375,-1.495625,79.79625
0.085,0.8675,1.90625,-1.169375,-1.495625,79.79625
-0.48,0.2,-0.47,1.169375,-1.495625,79.79625
0.48,0.2,-0.47,1.169375,-1.495625,79.79625
-0.87,-0.2,-0.47,1.169375,-1.495625,79.79625
0.87,-0.2,-0.47,1.169375,-1.495625,79.79625
-0.58,-0.67,0.47,1.169375,-1.495625,79.79625
0.58,-0.67,0.47,1.169375,-1.495625,79.79625
0.23,0.67,0.47,1.169375,-1.495625,79.79625
-0.23,0.67,0.47,1.169375,-1.495625,79.79625
-0.03,0.0475,0.2425,0.178125,1.495625,79.79625
0.03,0.0475,0.2425,0.178125,1.495625,79.79625
-0.335,-0.0475,0.2425,0.178125,1.495625,79.79625
0.335,-0.0475,0.2425,0.178125,1.495625,79.79625
0.47,0.4725,-0.2425,0.178125,1.495625,79.79625
-0.47,0.4725,-0.2425,0.178125,1.495625,79.79625
-1.035,-0.4725,-0.2425,0.178125,1.495625,79.79625
1.035,-0.4725,-0.2425,0.178125,1.495625,79.79625
0.34,0.725,0.61125,-0.178125,1.495625,79.79625
-0.34,0.725,0.61125,-0.178125,1.495625,79.79625
-0.45,-0.725,0.61125,-0.178125,1.495625,79.79625
0.45,-0.725,0.61125,-0.178125,1.495625,79.79625
0.705,0.3625,-0.61125,-0.178125,1.495625,79.79625
-0.705,0.3625,-0.61125,-0.178125,1.495625,79.79625
0.08,-0.3625,-0.61125,-0.178125,1.495625,79.79625
-0.08,-0.3625,-0.61125,-0.178125,1.495625,79.79625
-0.085,-0.915,-1.4225,0.361875,1.61375,82.816875
0.085,-0.915,-1.4225,0.361875,1.61375,82.816875
-0.775,0.915,-1.4225,0.361875,1.61375,82.816875
0.775,0.915,-1.4225,0.361875,1.61375,82.816875
-0.08,0.595,1.4225,0.361875,1.61375,82.816875
0.08,0.595,1.4225,0.361875,1.61375,82.816875
-0.05,-0.595,1.4225,0.361875,1.61375,82.816875
0.05,-0.595,1.4225,0.361875,1.61375,82.816875
0.265,-0.175,0.76125,-0.361875,1.61375,82.816875
-0.265,-0.175,0.76125,-0.361875,1.61375,82.816875
-0.975,0.175,0.76125,-0.361875,1.61375,82.816875
0.975,0.175,0.76125,-0.361875,1.61375,82.816875
1.18,0.9925,-0.76125,-0.361875,1.61375,82.816875
-1.18,0.9925,-0.76125,-0.361875,1.61375,82.816875
-0.725,-0.9925,-0.76125,-0.361875,1.61375,82.816875
0.725,-0.9925,-0.76125,-0.361875,1.61375,82.816875
0.005,-0.6025,-0.31,2.644375,-1.61375,82.816875
-0.005,-0.6025,-0.31,2.644375,-1.61375,82.816875
0.22,0.6025,-0.31,2.644375,-1.61375,82.816875
-0.22,0.6025,-0.31,2.644375,-1.61375,82.816875
-0.54,-1.4975,0.31,2.644375,-1.61375,82.816875
0.54,-1.4975,0.31,2.644375,-1.61375,82.816875
-0.485,1.4975,0.31,2.644375,-1.61375,82.816875
0.485,1.4975,0.31,2.644375,-1.61375,82.816875
1.705,3.2625,2.63375,-2.644375,-1.61375,82.816875
-1.705,3.2625,2.63375,-2.644375,-1.61375,82.816875
1.84,-3.2625,2.63375,-2.644375,-1.61375,82.816875
-1.84,-3.2625,2.63375,-2.644375,-1.61375,82.816875
-0.99,0.175,-2.63375,-2.644375,-1.61375,82.816875
0.99,0.175,-2.63375,-2.644375,-1.61375,82.816875
0.31,-0.175,-2.63375,-2.644375,-1.61375,82.816875
-0.31,-0.175,-2.63375,-2.644375,-1.61375,82.816875
1.26,1.535,1.5825,-1.201875,-2.409375,73.40375
-1.26,1.535,1.5825,-1.201875,-2.409375,73.40375
0.48,-1.535,1.5825,-1.201875,-2.409375,73.40375
-0.48,-1.535,1.5825,-1.201875,-2.409375,73.40375
1.075,1.335,-1.5825,-1.201875,-2.409375,73.40375
-1.075,1.335,-1.5825,-1.201875,-2.409375,73.40375
0.765,-1.335,-1.5825,-1.201875,-2.409375,73.40375
-0.765,-1.335,-1.5825,-1.201875,-2.409375,73.40375
-2.915,-2.9075,-0.79375,1.201875,-2.409375,73.40375
2.915,-2.9075,-0.79375,1.201875,-2.409375,73.40375
0.17,2.9075,-0.79375,1.201875,-2.409375,73.40375
-0.17,2.9075,-0.79375,1.201875,-2.409375,73.40375
-0.435,0.135,0.79375,1.201875,-2.409375,73.40375
0.435,0.135,0.79375,1.201875,-2.409375,73.40375
1.635,-0.135,0.79375,1.201875,-2.409375,73.40375
-1.635,-0.135,0.79375,1.201875,-2.409375,73.40375
-0.215,-1.5075,-1.3425,-1.288125,2.409375,73.40375
0.215,-1.5075,-1.3425,-1.288125,2.409375,73.40375
-0.72,1.5075,-1.3425,-1.288125,2.409375,73.40375
0.72,1.5075,-1.3425,-1.288125,2.409375,73.40375
-0.575,-1.3625,1.3425,-1.288125,2.409375,73.40375
0.575,-1.3625,1.3425,-1.288125,2.409375,73.40375
-0.44,1.3625,1.3425,-1.288125,2.409375,73.40375
0.44,1.3625,1.3425,-1.288125,2.409375,73.40375
-0.445,-0.2075,-0.00875,1.288125,2.409375,73.40375
0.445,-0.2075,-0.00875,1.288125,2.409375,73.40375
0.22,0.2075,-0.00875,1.288125,2.409375,73.40375
-0.22,0.2075,-0.00875,1.288125,2.409375,73.40375
-0.225,-1.295,0.00875,1.288125,2.409375,73.40375
0.225,-1.295,0.00875,1.288125,2.409375,73.40375
0.225,1.295,0.00875,1.288125,2.409375,73.40375
-0.225,1.295,0.00875,1.288125,2.409375,73.40375
0.05,1.81,-0.32375,-1.103125,-2.1296875,77.4765625
-0.05,1.81,-0.32375,-1.103125,-2.1296875,77.4765625
0.43,-1.81,-0.32375,-1.103125,-2.1296875,77.4765625
-0.43,-1.81,-0.32375,-1.103125,-2.1296875,77.4765625
-1.105,-1.4325,0.32375,-1.103125,-2.1296875,77.4765625
1.105,-1.4325,0.32375,-1.103125,-2.1296875,77.4765625
-0.26,1.4325,0.32375,-1.103125,-2.1296875,77.4765625
0.26,1.4325,0.32375,-1.103125,-2.1296875,77.4765625
-1.21,-0.305,-0.065,1.103125,-2.1296875,77.4765625
1.21,-0.305,-0.065,1.103125,-2.1296875,77.4765625
0.16,0.305,-0.065,1.103125,-2.1296875,77.4765625
-0.16,0.305,-0.065,1.103125,-2.1296875,77.4765625
-0.38,-0.255,0.065,1.103125,-2.1296875,77.4765625
0.38,-0.255,0.065,1.103125,-2.1296875,77.4765625
0.54,0.255,0.065,1.103125,-2.1296875,77.4765625
-0.54,0.255,0.065,1.103125,-2.1296875,77.4765625
0.09,0.3125,-0.18125,-0.8275,2.1296875,77.4765625
-0.09,0.3125,-0.18125,-0.8275,2.1296875,77.4765625
0.675,-0.3125,-0.18125,-0.8275,2.1296875,77.4765625
-0.675,-0.3125,-0.18125,-0.8275,2.1296875,77.4765625
-0.825,-1.265,0.18125,-0.8275,2.1296875,77.4765625
0.825,-1.265,0.18125,-0.8275,2.1296875,77.4765625
-1.325,1.265,0.18125,-0.8275,2.1296875,77.4765625
1.325,1.265,0.18125,-0.8275,2.1296875,77.4765625
0.06,0.5025,1.58375,0.8275,2.1296875,77.4765625
-0.06,0.5025,1.58375,0.8275,2.1296875,77.4765625
0.665,-0.5025,1.58375,0.8275,2.1296875,77.4765625
-0.665,-0.5025,1.58375,0.8275,2.1296875,77.4765625
0.685,1.965,-1.58375,0.8275,2.1296875,77.4765625
-0.685,1.965,-1.58375,0.8275,2.1296875,77.4765625
1.015,-1.965,-1.58375,0.8275,2.1296875,77.4765625
-1.015,-1.965,-1.58375,0.8275,2.1296875,77.4765625
0.14,-0.1,1.22,0.215625,-0.38,74.364375
-0.14,-0.1,1.22,0.215625,-0.38,74.364375
0.19,0.1,1.22,0.215625,-0.38,74.364375
-0.19,0.1,1.22,0.215625,-0.38,74.364375
0.485,1.005,-1.22,0.215625,-0.38,74.364375
-0.485,1.005,-1.22,0.215625,-0.38,74.364375
0.765,-1.005,-1.22,0.215625,-0.38,74.364375
-0.765,-1.005,-1.22,0.215625,-0.38,74.364375
-0.65,-1.0875,0.02875,-0.215625,-0.38,74.364375
0.65,-1.0875,0.02875,-0.215625,-0.38,74.364375
0.335,1.0875,0.02875,-0.215625,-0.38,74.364375
-0.335,1.0875,0.02875,-0.215625,-0.38,74.364375
-1.095,-0.925,-0.02875,-0.215625,-0.38,74.364375
1.095,-0.925,-0.02875,-0.215625,-0.38,74.364375
0.325,0.925,-0.02875,-0.215625,-0.38,74.364375
-0.325,0.925,-0.02875,-0.215625,-0.38,74.364375
0.27,-0.1925,-1.12375,0.641875,0.38,74.364375
-0.27,-0.1925,-1.12375,0.641875,0.38,74.364375
0.205,0.1925,-1.12375,0.641875,0.38,74.364375
-0.205,0.1925,-1.12375,0.641875,0.38,74.364375
-0.415,0.345,1.12375,0.641875,0.38,74.364375
0.415,0.345,1.12375,0.641875,0.38,74.364375
0.565,-0.345,1.12375,0.641875,0.38,74.364375
-0.565,-0.345,1.12375,0.641875,0.38,74.364375
0.425,0.0275,-0.185,-0.641875,0.38,74.364375
-0.425,0.0275,-0.185,-0.641875,0.38,74.364375
0.86,-0.0275,-0.185,-0.641875,0.38,74.364375
-0.86,-0.0275,-0.185,-0.641875,0.38,74.364375
-0.23,-1.3575,0.185,-0.641875,0.38,74.364375
0.23,-1.3575,0.185,-0.641875,0.38,74.364375
-0.635,1.3575,0.185,-0.641875,0.38,74.364375
0.635,1.3575,0.185,-0.641875,0.38,74.364375
-0.825,-1.91,-1.7125,-0.728125,-1.2065625,82.4921875
0.825,-1.91,-1.7125,-0.728125,-1.2065625,82.4921875
-0.805,1.91,-1.7125,-0.728125,-1.2065625,82.4921875
0.805,1.91,-1.7125,-0.728125,-1.2065625,82.4921875
-0.62,-0.09,1.7125,-0.728125,-1.2065625,82.4921875
